UniqueID,PeriodName,PeriodNumber,Date,Injury,Position,FieldTime,PlayerLoad,PlayerLoad2d,PlayerLoadSlow,PlayerLoad1dFwd,PlayerLoad1dSide,PlayerLoad1dUp,PlayerLoadMin,PlayerLoadMetre,ExertionIndex,PeakPlayerLoad
3379,2 Goal Finishing,7,2/23/2022,N,Forward,0:40:06,200.0377,117.7632,130.3681,65.2617,83.5844,139.2553,4.9878,0.0963,7.9593,3.3848
3945,Session,0,2/23/2022,N,Forward,0:11:00,62.3870,36.5323,62.0659,20.8910,25.3243,44.0669,5.6667,0.0000,0.0000,2.1557
3945,Warm Up,1,2/23/2022,N,Forward,0:11:49,166.5138,103.6571,166.4001,59.7475,70.6275,112.8361,14.0851,0.0000,0.0000,3.2095
3945,Acceleration Work,2,2/23/2022,N,Forward,0:06:02,28.0695,18.3388,28.0275,10.5344,12.7635,18.2138,4.6479,0.0000,0.0000,3.7316
3945,Passing Pattern to Goal,3,2/23/2022,N,Forward,0:12:59,153.9361,95.6319,153.3655,56.8278,64.0849,104.3446,11.8475,0.0000,0.0000,4.3547
3945,4v2 Possession,4,2/23/2022,N,Forward,0:29:06,349.2621,217.7604,348.8045,118.3920,154.1437,238.0973,11.9929,0.0000,0.0000,4.3442
3945,6v3 Possession with Transition,5,2/23/2022,N,Forward,0:10:05,147.3942,89.4000,147.2632,49.3863,62.6551,103.4181,14.6080,0.0000,0.0000,3.0057
3945,2v2+2 SSG,6,2/23/2022,N,Forward,0:06:02,26.8119,17.7383,26.7665,9.6596,12.8435,17.1388,4.4397,0.0000,0.0000,3.4513
3945,2 Goal Finishing,7,2/23/2022,N,Forward,0:12:59,175.0560,110.6221,174.7749,59.3460,78.6451,117.5404,13.4729,0.0000,0.0000,4.3442
4860,Session,0,2/23/2022,N,Forward,0:16:04,131.7398,78.5718,47.0692,48.0498,52.1675,91.8900,8.1986,0.1271,8.9256,3.3603
4860,Warm Up,1,2/23/2022,N,Forward,0:14:37,133.9600,81.1438,59.9798,49.1189,54.2939,91.4834,9.1621,0.1306,6.3684,4.1766
4860,Acceleration Work,2,2/23/2022,N,Forward,0:23:20,124.0975,75.4692,46.7964,46.9271,49.2710,84.8679,5.3162,0.1233,5.0255,5.6462
4860,Passing Pattern to Goal,3,2/23/2022,N,Forward,1:31:47,521.4600,312.4107,267.8671,181.9992,213.9651,363.5511,5.6789,0.1167,19.8965,5.2011
4860,4v2 Possession,4,2/23/2022,N,Forward,0:12:34,77.0497,48.5329,44.5845,28.2389,33.4260,51.7708,6.1263,0.1010,3.5324,4.7986
4860,6v3 Possession with Transition,5,2/23/2022,N,Forward,0:25:12,151.4721,91.8781,83.8332,53.3171,63.2903,104.3677,6.0074,0.1178,5.0062,4.9235
4860,2v2+2 SSG,6,2/23/2022,N,Forward,0:16:04,102.5612,59.0291,49.4985,34.7317,40.0774,74.0745,6.3827,0.1243,4.4512,4.4143
4860,2 Goal Finishing,7,2/23/2022,N,Forward,0:14:37,105.1068,62.0508,58.2412,35.0416,43.5065,73.3518,7.1887,0.1132,5.1383,4.2427
5957,Session,0,2/23/2022,N,Forward,0:10:14,65.9689,41.3303,36.6357,24.3944,27.9690,44.7356,6.4374,0.1293,1.4981,4.7447
5957,Warm Up,1,2/23/2022,N,Forward,1:06:05,420.4273,248.0336,156.7976,150.4080,164.9474,294.4387,6.3597,0.1045,23.2340,4.9265
5957,Acceleration Work,2,2/23/2022,N,Forward,0:13:28,68.9128,39.4013,45.3004,23.2686,26.6085,49.1153,5.1161,0.1167,2.2630,2.5458
5957,Passing Pattern to Goal,3,2/23/2022,N,Forward,0:18:41,182.9057,105.4807,51.7029,64.9504,69.4981,130.4374,9.7877,0.0938,17.0953,3.6740
5957,4v2 Possession,4,2/23/2022,N,Forward,0:23:42,130.3465,78.8076,33.8208,47.9164,52.2825,89.9071,5.4991,0.1143,2.8844,4.9265
5957,6v3 Possession with Transition,5,2/23/2022,N,Forward,0:10:14,38.2623,24.3441,25.9735,14.2727,16.5584,24.9789,3.7337,0.1113,0.9914,2.7528
5957,2v2+2 SSG,6,2/23/2022,N,Forward,1:06:05,397.2454,230.0384,208.1107,138.0175,153.1734,283.5522,6.0090,0.1068,16.4988,4.9240
5957,2 Goal Finishing,7,2/23/2022,N,Forward,0:13:28,77.8086,44.2012,55.2578,25.3901,30.5048,56.1703,5.7766,0.1221,2.8317,3.5581
7935,Session,0,2/23/2022,N,Centre Back,0:16:43,88.0663,53.5664,40.3268,28.3686,39.2717,60.1521,5.2631,0.1078,3.7038,4.5193
7935,Warm Up,1,2/23/2022,N,Centre Back,0:31:42,158.6124,97.3553,75.1439,50.9989,71.6485,107.5713,5.0020,0.1072,7.3567,4.5828
7935,Acceleration Work,2,2/23/2022,N,Centre Back,0:23:44,180.8914,106.0541,66.0841,58.0369,76.1920,127.8818,7.6186,0.0988,14.8756,4.3593
7935,Center Backs- Long Ball Passing,3,2/23/2022,N,Centre Back,0:20:09,179.4621,103.6782,46.7787,59.2621,71.9766,128.7905,8.9059,0.0987,16.1586,4.3397
7935,4v2 Possession,4,2/23/2022,N,Centre Back,1:31:00,342.2924,231.2135,194.7827,133.6207,160.7676,217.3369,3.7603,0.0966,16.0961,3.9982
7935,6v3 Possession with Transition,5,2/23/2022,N,Centre Back,0:16:43,83.1154,56.6377,45.9488,31.9870,40.0335,51.8275,4.9672,0.1100,2.4624,3.5675
7935,2v2+2 SSG,6,2/23/2022,N,Centre Back,0:30:24,70.4977,48.4104,53.2436,28.3488,33.3700,43.8090,2.3189,0.0990,2.2239,3.7393
7935,2 Goal Finishing,7,2/23/2022,N,Centre Back,0:23:44,68.4524,46.2193,38.3384,26.6805,32.1726,43.7080,2.8830,0.0889,3.9293,3.4541
8662,Session,0,2/23/2022,N,Midfielder,0:10:35,86.0610,51.2631,32.9782,28.9546,35.6665,60.0869,8.1271,0.1288,3.2842,4.3078
8662,Warm Up,1,2/23/2022,N,Midfielder,0:15:08,101.5405,64.8148,44.8464,36.0210,46.1029,66.1508,6.7095,0.1426,3.4407,5.8936
8662,Acceleration Work,2,2/23/2022,N,Midfielder,0:32:43,207.5955,128.4501,63.2898,73.2539,88.9028,141.0289,6.3422,0.1360,8.2626,4.5592
8662,Passing Pattern to Goal,3,2/23/2022,N,Midfielder,0:14:19,84.3102,51.4684,29.4776,30.2225,34.9612,57.8074,5.8829,0.1332,2.8133,4.0395
8662,4v2 Possession,4,2/23/2022,N,Midfielder,0:21:06,240.9209,136.4953,33.8870,76.7732,94.7250,174.5395,11.4144,0.1351,16.0622,4.2912
8662,6v3 Possession with Transition,5,2/23/2022,N,Midfielder,1:07:50,426.7280,255.9496,118.8191,159.9832,165.1630,302.2802,6.2883,0.1182,30.5373,4.1440
8662,2v2+2 SSG,6,2/23/2022,N,Midfielder,0:15:43,33.4898,20.7662,30.2643,11.6462,14.7062,22.2385,2.1303,0.1129,1.3102,1.6233
8662,2 Goal Finishing,7,2/23/2022,N,Midfielder,0:31:01,171.8428,99.8352,53.4262,62.6246,64.2166,123.7924,5.5374,0.1141,13.5966,2.9885
8988,Session,0,2/23/2022,N,Midfielder,1:11:41,456.1760,256.5926,276.6720,127.6716,194.9830,326.9569,6.3607,0.1258,13.7180,4.7967
8988,Warm Up,1,2/23/2022,N,Midfielder,0:11:57,76.3100,41.9641,63.8651,19.7889,32.7448,55.4307,6.3791,0.1153,1.8088,2.6559
8988,Acceleration Work,2,2/23/2022,N,Midfielder,0:05:37,41.4669,23.7221,40.5816,11.2126,18.5034,29.2567,7.3817,0.1943,0.2253,2.3148
8988,Passing Pattern to Goal,3,2/23/2022,N,Midfielder,0:22:40,126.5809,72.3772,65.2000,35.8934,55.0980,90.2660,5.5820,0.1216,3.5166,3.9685
8988,4v2 Possession,4,2/23/2022,N,Midfielder,0:15:05,107.9989,57.9514,52.9162,29.5092,43.4827,79.4515,7.1579,0.1209,5.6433,3.2746
8988,6v3 Possession with Transition,5,2/23/2022,N,Midfielder,0:16:22,103.8193,60.5778,54.1091,31.2674,45.1541,72.5521,6.3407,0.1274,2.5240,4.7967
8988,2v2+2 SSG,6,2/23/2022,N,Midfielder,0:49:30,608.0178,325.4988,80.8544,181.4374,227.9660,445.4746,12.2781,0.1128,58.5115,2.3973
8988,2 Goal Finishing,7,2/23/2022,N,Midfielder,0:11:57,31.8030,19.2168,24.5984,10.5323,13.8342,21.7277,2.6585,0.1015,1.9698,2.3973
10340,Session,0,2/24/2022,N,Forward,0:30:23,215.0408,123.5298,214.8152,76.1983,80.5389,156.4186,7.0722,0.0000,0.4240,5.2928
10340,Warm Up,1,2/24/2022,N,Forward,0:19:27,96.2154,57.5370,96.1418,35.0466,37.9998,67.8255,4.9430,0.0000,0.0000,3.3185
10340,Plyometrics,2,2/24/2022,N,Forward,0:10:56,118.8254,65.9928,118.6734,41.1517,42.5391,88.5931,10.8601,0.0000,0.4240,5.2928
10340,1v1 Technical,3,2/24/2022,N,Forward,1:38:08,953.3890,538.4748,304.8984,307.6859,375.0061,692.5701,9.7095,0.1179,56.8178,5.6803
10340,8 Goal Game,4,2/24/2022,N,Forward,0:13:24,72.1057,40.9557,43.8472,22.7098,29.1746,51.3716,5.3806,0.1242,3.8845,2.8758
10340,Small Sided Wide Field,5,2/24/2022,N,Forward,0:09:01,92.2706,52.5145,17.1707,29.8496,36.9169,66.5834,10.2235,0.1202,4.8050,4.1774
10575,Session,0,2/24/2022,N,Forward,0:15:26,183.5530,109.7964,183.5234,69.3350,70.5664,128.8958,11.8866,0.0000,0.0000,4.8110
10575,Warm Up,1,2/24/2022,N,Forward,0:07:12,50.9607,31.0181,50.9071,18.8317,20.6979,35.1995,7.0774,0.0000,0.0000,4.3757
10575,Plyometrics,2,2/24/2022,N,Forward,1:24:30,510.8024,324.1212,510.2716,181.0797,228.9707,332.8781,6.0408,0.0000,0.0000,5.1320
10575,1v1 Technical,3,2/24/2022,N,Forward,0:12:21,74.2986,60.6277,74.2133,32.1441,44.1719,32.7180,6.0103,0.0000,0.0000,3.7143
10575,8 Goal Game,4,2/24/2022,N,Forward,0:14:16,107.0144,61.0572,106.9884,34.9874,42.4260,76.7626,7.4926,0.0000,0.0000,5.1320
10575,Small Sided Wide Field,5,2/24/2022,N,Forward,0:16:22,83.3321,52.0750,83.0176,28.6213,37.2963,55.3491,5.0887,0.0000,0.0000,3.5881
11207,Session,0,2/24/2022,N,Midfielder,1:14:42,371.3992,226.9226,370.3866,135.1101,153.3715,252.3709,4.9652,61.6635,1.5366,3.6766
11207,Warm Up,1,2/24/2022,N,Midfielder,0:13:50,67.0642,41.0745,66.8461,24.1940,27.9132,45.2220,4.8435,0.0000,0.0000,2.1998
11207,Plyometrics,2,2/24/2022,N,Midfielder,0:09:58,60.0638,38.5154,59.5040,21.7847,27.2650,38.8354,6.0088,0.0000,0.0000,2.5273
11207,1v1 Technical,3,2/24/2022,N,Midfielder,0:18:42,39.5375,25.5378,39.4715,14.5619,17.8953,25.6620,2.1115,80.6887,0.3356,3.6766
11207,8 Goal Game,4,2/24/2022,N,Midfielder,0:21:41,137.6912,81.4411,137.5381,50.4084,53.1574,96.2428,6.3444,24.8855,0.8025,3.4033
11207,Small Sided Wide Field,5,2/24/2022,N,Midfielder,0:10:31,67.0426,40.3539,67.0270,24.1612,27.1406,46.4087,6.3661,0.0000,0.3986,3.6010
12005,Session,0,2/24/2022,N,Centre Back,0:14:35,52.7005,31.1837,52.6859,18.0130,21.4426,37.1244,3.6097,0.0000,0.5601,4.1380
12005,Warm Up,1,2/24/2022,N,Centre Back,0:28:03,276.3165,156.0738,276.2067,91.9982,106.0529,202.9382,9.8424,0.0000,1.0774,6.4238
12005,Plyometrics,2,2/24/2022,N,Centre Back,1:18:46,527.9842,327.5870,527.0889,190.0203,226.2396,359.0341,6.6980,458.3196,4.2741,5.0509
12005,1v1 Technical,3,2/24/2022,N,Centre Back,0:17:59,105.6109,65.3120,105.3130,36.9589,45.7663,71.7901,5.8689,0.0000,0.0000,3.0095
12005,8 Goal Game,4,2/24/2022,N,Centre Back,0:04:02,14.4576,9.3710,14.4140,5.2950,6.6005,9.3978,3.5831,0.0000,0.0000,1.9684
12005,Small Sided Wide Field,5,2/24/2022,N,Centre Back,0:09:31,51.4408,35.7099,51.3235,20.4994,24.8481,31.2460,5.4034,44.6534,0.1556,2.6359
1851,Session,0,2/24/2022,N,Defender,0:27:30,152.1646,92.8402,94.8883,53.6597,63.7990,105.3787,5.5319,0.1292,4.8094,4.9252
1851,Warm Up,1,2/24/2022,N,Defender,0:13:53,121.9314,70.5359,54.0352,42.3565,46.7347,87.9731,8.7764,0.1456,5.8603,5.3855
1851,Plyometrics,2,2/24/2022,N,Defender,0:08:30,118.6023,68.0472,37.9681,40.0872,45.5873,85.8398,13.9330,0.1424,9.2486,6.1818
1851,1v1 Technical,3,2/24/2022,N,Defender,0:08:11,207.6712,118.2299,10.8293,74.6897,71.3011,150.0584,25.3294,0.1429,16.8371,5.2178
1851,8 Goal Game,4,2/24/2022,N,Defender,0:07:20,38.4105,23.3742,7.7655,14.7449,14.3578,26.3948,5.2266,0.1434,0.8252,5.0633
1851,Small Sided Wide Field,5,2/24/2022,N,Defender,1:32:56,673.4016,377.1786,195.8524,208.4353,269.3773,490.8461,7.2403,0.1032,51.7441,4.4724
3379,Session,0,2/24/2022,N,Forward,0:40:06,200.0377,117.7632,130.3681,65.2617,83.5844,139.2553,4.9878,0.0963,7.9593,3.3848
3379,Warm Up,1,2/24/2022,N,Forward,0:40:06,218.2223,121.7362,134.7682,70.5972,83.7528,159.0854,5.4412,0.1132,10.9162,3.2086
3379,Plyometrics,2,2/24/2022,N,Forward,0:40:06,218.2223,121.7362,134.7682,70.5972,83.7528,159.0854,5.4412,0.1132,10.9162,3.2086
3379,1v1 Technical,3,2/24/2022,N,Forward,0:40:06,179.2318,100.2515,117.2789,56.6592,70.2441,131.6013,4.4690,0.0930,8.7483,2.3347
3379,8 Goal Game,4,2/24/2022,N,Forward,0:40:06,179.2318,100.2515,117.2789,56.6592,70.2441,131.6013,4.4690,0.0930,8.7483,2.3347
3379,Small Sided Wide Field,5,2/24/2022,N,Forward,0:40:06,234.8898,132.0810,153.0552,79.6448,89.2201,172.4586,5.8568,0.0989,12.1575,2.5903
3945,Session,0,2/24/2022,N,Forward,0:42:31,475.0207,296.5207,473.8543,196.2507,179.9486,324.3903,11.1647,0.0000,0.0000,4.4669
3945,Warm Up,1,2/24/2022,N,Forward,0:11:00,60.0188,37.6368,59.8492,25.7744,22.2645,40.3480,5.4516,0.0000,0.0000,2.6703
3945,Plyometrics,2,2/24/2022,N,Forward,0:12:30,196.3862,124.3789,196.1307,81.7040,74.8636,132.5749,15.7048,0.0000,0.0000,3.7787
3945,1v1 Technical,3,2/24/2022,N,Forward,0:06:02,36.1706,23.2601,36.0309,14.4426,15.3006,23.8263,5.9893,0.0000,0.0000,3.9132
3945,8 Goal Game,4,2/24/2022,N,Forward,0:12:59,182.4451,111.2449,181.8435,74.3297,67.5199,127.6410,14.0416,0.0000,0.0000,4.4669
3945,Small Sided Wide Field,5,2/24/2022,N,Forward,0:37:40,319.3731,199.5431,318.6369,122.8600,130.1135,214.0997,8.4722,0.0000,0.0653,3.8233
4860,Session,0,2/24/2022,N,Forward,0:23:20,85.2703,50.9199,31.7097,30.6699,33.6648,59.9864,3.6529,0.1277,1.7685,5.2011
4860,Warm Up,1,2/24/2022,N,Forward,1:31:47,489.1933,296.0785,251.2363,159.1613,215.7707,338.6564,5.3275,0.1134,23.5570,4.1633
4860,Plyometrics,2,2/24/2022,N,Forward,0:12:34,68.1174,43.9290,43.5710,24.0825,31.5865,44.7431,5.4161,0.0899,3.7810,3.8946
4860,1v1 Technical,3,2/24/2022,N,Forward,0:25:12,152.5827,91.5549,75.0187,48.8664,66.9205,106.0817,6.0515,0.1162,7.3940,4.1633
4860,8 Goal Game,4,2/24/2022,N,Forward,0:16:04,119.9282,70.6008,54.4285,37.7146,51.7622,85.2369,7.4635,0.1271,6.1756,4.0234
4860,Small Sided Wide Field,5,2/24/2022,N,Forward,0:14:37,82.9767,50.2922,47.1749,26.9567,36.7850,57.2015,5.6751,0.1140,3.3522,3.1183
5957,Session,0,2/24/2022,N,Forward,0:18:41,129.2514,72.0014,63.3223,44.5588,46.7506,94.7566,6.9165,0.0914,8.3072,4.4746
5957,Warm Up,1,2/24/2022,N,Forward,0:23:42,149.9948,89.1967,60.4855,53.7261,58.9793,105.3973,6.3281,0.1160,4.3067,4.9240
5957,Plyometrics,2,2/24/2022,N,Forward,0:10:14,40.1905,24.6392,29.0451,14.3424,16.9388,27.2281,3.9219,0.1076,1.0532,3.4643
5957,1v1 Technical,3,2/24/2022,N,Forward,0:52:37,302.3502,176.1415,136.0607,95.1001,127.5940,214.7389,5.7439,0.0956,15.8640,3.9260
5957,8 Goal Game,4,2/24/2022,N,Forward,0:18:41,138.1643,77.5486,58.9993,39.6108,58.2702,100.3817,7.3935,0.0901,9.9974,1.7182
5957,Small Sided Wide Field,5,2/24/2022,N,Forward,0:23:42,130.4658,78.7367,52.3026,44.7301,54.9522,90.6746,5.5042,0.0997,4.9894,3.9260
7935,Session,0,2/24/2022,N,Centre Back,0:20:09,120.2268,79.9461,57.2519,46.6044,55.1914,77.9925,5.9664,0.0921,7.4807,3.9982
7935,Warm Up,1,2/24/2022,N,Centre Back,1:32:18,705.8940,485.8439,289.8077,290.4613,330.6622,431.8655,7.6448,0.1205,37.6786,4.9457
7935,Plyometrics,2,2/24/2022,N,Centre Back,0:16:43,116.9198,82.3719,57.3307,50.2372,54.5689,68.3534,6.9875,0.1304,4.0742,4.4634
7935,1v1 Technical,3,2/24/2022,N,Centre Back,0:31:42,183.8073,127.1126,98.2866,75.8626,86.3611,112.1279,5.7965,0.1274,5.6025,4.9457
7935,8 Goal Game,4,2/24/2022,N,Centre Back,0:23:44,203.1530,139.0811,70.8845,82.7271,95.3576,125.4996,8.5562,0.1130,14.2425,3.9665
7935,Small Sided Wide Field,5,2/24/2022,N,Centre Back,0:20:09,202.0140,137.2783,63.3059,81.6344,94.3746,125.8846,10.0251,0.1173,13.7594,3.6796
8662,Session,0,2/24/2022,N,Midfielder,0:21:06,221.3954,135.3482,35.1286,85.7124,86.2401,156.2493,10.4894,0.1224,15.6304,4.1440
8662,Warm Up,1,2/24/2022,N,Midfielder,1:49:34,791.5142,478.4069,264.1473,255.1023,350.3085,549.8896,7.2209,0.1126,45.1786,5.3565
8662,Plyometrics,2,2/24/2022,N,Midfielder,0:15:43,92.8347,54.5210,48.6267,28.5703,40.4361,65.6877,5.9050,0.1014,4.6916,3.9157
8662,1v1 Technical,3,2/24/2022,N,Midfielder,0:10:35,80.1005,45.0662,35.6759,23.6360,33.3153,58.4759,7.5643,0.1131,5.5119,3.6744
8662,8 Goal Game,4,2/24/2022,N,Midfielder,0:15:08,99.4382,62.8416,43.3427,33.1133,46.4503,66.6037,6.5706,0.1184,3.3875,4.8356
8662,Small Sided Wide Field,5,2/24/2022,N,Midfielder,0:32:43,203.1984,124.1440,68.7019,66.1676,90.9268,140.3697,6.2079,0.1099,10.1331,5.3565
8988,Session,0,2/24/2022,N,Midfielder,0:37:33,576.2148,306.2820,56.2560,170.9051,214.1318,423.7469,15.3420,0.1135,56.5417,1.6933
8988,Warm Up,1,2/24/2022,N,Midfielder,0:59:44,458.4854,246.1429,285.5103,130.1419,181.5556,342.2529,7.6727,0.1322,17.7570,3.7996
8988,Plyometrics,2,2/24/2022,N,Midfielder,0:05:37,43.6116,24.5880,42.2105,11.8324,19.1413,31.3788,7.7635,0.2519,0.2527,2.0378
8988,1v1 Technical,3,2/24/2022,N,Midfielder,0:22:40,165.5818,88.2741,90.7183,46.8447,64.8847,124.0009,7.3019,0.1209,7.9229,3.7996
10340,Session,0,2/25/2022,N,Forward,0:14:29,127.9994,74.1802,54.2529,41.0440,53.1012,90.4414,8.8294,0.1282,7.1728,4.4142
10340,Warm Up,1,2/25/2022,N,Forward,0:23:03,239.6968,134.5049,82.0752,75.3415,95.4222,175.0899,10.3908,0.1216,14.4631,4.2628
10340,Patterns,2,2/25/2022,N,Forward,0:20:42,249.4181,140.3556,78.8377,81.1418,97.4030,180.7830,12.0484,0.1084,17.3801,5.6803
10340,Big Game,3,2/25/2022,N,Forward,0:17:29,171.8984,95.9639,28.7146,57.5993,62.9883,128.3008,9.8239,0.1171,9.1124,3.6975
10340,Sled Pushes,4,2/25/2022,N,Forward,1:38:08,807.7439,461.8107,286.0727,259.0528,324.4744,575.4083,8.2263,0.1035,50.3815,4.7659
10575,Session,0,2/25/2022,N,Forward,0:18:53,97.5156,60.0736,97.4537,33.7263,42.2853,66.1339,5.1606,0.0000,0.0000,4.2109
10575,Warm Up,1,2/25/2022,N,Forward,0:15:26,128.8131,77.8117,128.7913,44.6765,53.9136,88.6991,8.3417,0.0000,0.0000,4.4382
10575,Patterns,2,2/25/2022,N,Forward,0:07:12,19.8287,12.4758,19.8074,6.9241,8.8777,13.2155,2.7538,0.0000,0.0000,3.3803
10575,Big Game,3,2/25/2022,N,Forward,1:24:30,460.4952,299.8327,459.9905,188.6734,192.8169,303.3921,5.4458,135.0426,2.6772,5.0293
10575,Sled Pushes,4,2/25/2022,N,Forward,0:12:21,51.8117,33.0996,51.6667,20.3264,21.6692,34.4326,4.1912,0.0000,0.0000,1.7349
11207,Session,0,2/25/2022,N,Midfielder,1:30:15,1037.6919,665.3832,1034.6127,394.7216,444.7409,685.6443,11.4832,0.0000,0.0000,6.2131
11207,Warm Up,1,2/25/2022,N,Midfielder,0:13:50,94.7408,59.7548,94.3848,36.2001,39.2193,62.7210,6.8424,0.0000,0.0000,2.6814
11207,Patterns,2,2/25/2022,N,Midfielder,0:09:58,114.5115,74.0296,113.7502,39.6466,54.0396,74.8251,11.4557,0.0000,0.0000,3.3228
11207,Big Game,3,2/25/2022,N,Midfielder,0:18:42,205.8079,128.9311,205.5731,75.6404,87.0862,139.6344,10.9911,0.0000,0.0000,6.2131
11207,Sled Pushes,4,2/25/2022,N,Midfielder,0:21:41,196.7892,126.8759,196.0961,76.3635,84.1755,129.2593,9.0675,0.0000,0.0000,4.9513
12005,Session,0,2/25/2022,N,Centre Back,0:04:36,18.7922,12.2148,18.7522,7.1750,8.3459,12.2313,4.0821,0.0000,0.1492,2.8056
12005,Warm Up,1,2/25/2022,N,Centre Back,0:14:35,60.1385,38.0245,60.1285,21.8603,26.4829,40.4673,4.1191,0.0000,1.3577,4.2529
12005,Patterns,2,2/25/2022,N,Centre Back,0:28:03,277.5443,166.9549,277.1578,98.2316,114.1959,193.9016,9.8861,0.0000,2.6116,5.0509
12005,Big Game,3,2/25/2022,N,Centre Back,1:18:46,393.9068,244.0271,393.3568,155.1270,154.8061,269.3599,5.9253,214.3127,0.4645,5.0668
12005,Sled Pushes,4,2/25/2022,N,Centre Back,0:17:59,102.7955,60.7444,102.5586,37.5916,39.3401,72.6758,5.7125,0.0000,0.0000,3.1895
12021,Session,0,2/25/2022,N,Midfielder,0:05:51,24.4262,15.4025,18.6086,7.9967,11.4518,16.1817,4.1717,0.1163,0.4597,4.3476
12021,Warm Up,1,2/25/2022,N,Midfielder,1:39:41,604.4873,370.9559,304.8753,215.9208,254.4349,415.7806,6.0628,0.1229,28.1201,6.3737
12021,Patterns,2,2/25/2022,N,Midfielder,0:18:54,105.9708,65.2843,58.7699,37.5400,45.2986,72.6946,5.6061,0.1344,3.6040,4.0391
12021,Big Game,3,2/25/2022,N,Midfielder,0:09:49,71.0000,45.4711,69.0366,28.4221,28.8335,46.3359,7.2256,0.1898,0.9055,2.7727
12021,Sled Pushes,4,2/25/2022,N,Midfielder,0:25:19,92.7943,58.1635,66.3906,33.5962,40.2595,62.6866,3.6651,0.1238,3.1176,4.8301
1851,Session,0,2/25/2022,N,Defender,0:15:17,67.1603,38.4297,41.6456,23.4498,25.3733,48.2382,4.3921,0.1058,4.3236,2.4543
1851,Warm Up,1,2/25/2022,N,Defender,0:10:29,87.6771,49.0007,22.4720,27.3258,34.8035,64.0251,8.3562,0.1074,5.2324,3.5391
1851,Patterns,2,2/25/2022,N,Defender,0:29:16,162.7874,92.2832,52.4652,49.7760,67.2184,118.0649,5.5616,0.1066,7.3757,4.4724
1851,Big Game,3,2/25/2022,N,Defender,0:13:53,100.1425,54.1229,43.2693,29.8719,38.8894,74.8008,7.2080,0.1074,5.6860,3.7177
1851,Sled Pushes,4,2/25/2022,N,Defender,0:08:30,97.3905,53.2901,24.1434,29.0414,38.5734,72.1331,11.4411,0.1008,9.9138,3.3109
3379,Session,0,2/25/2022,N,Forward,0:40:06,234.8898,132.0810,153.0552,79.6448,89.2201,172.4586,5.8568,0.0989,12.1575,2.5903
3379,Warm Up,1,2/25/2022,N,Forward,0:40:06,183.9837,106.0225,115.9442,64.8085,70.5015,131.5443,4.5875,0.0911,10.0967,2.8251
3379,Patterns,2,2/25/2022,N,Forward,0:40:06,183.9837,106.0225,115.9442,64.8085,70.5015,131.5443,4.5875,0.0911,10.0967,2.8251
3379,Big Game,3,2/25/2022,N,Forward,0:40:06,292.6913,167.6254,190.4241,92.8979,120.2944,210.7311,7.2981,0.1246,13.9573,2.8768
3379,Sled Pushes,4,2/25/2022,N,Forward,0:40:06,292.6913,167.6254,190.4241,92.8979,120.2944,210.7311,7.2981,0.1246,13.9573,2.8768
3945,Session,0,2/25/2022,N,Forward,0:11:00,51.6913,30.7409,51.6070,17.6506,21.3216,35.8363,4.6952,0.0000,0.0000,2.0383
3945,Warm Up,1,2/25/2022,N,Forward,0:07:39,86.0231,53.3294,85.8957,32.2027,35.4879,57.9159,11.2375,0.0000,0.0000,2.6321
3945,Patterns,2,2/25/2022,N,Forward,0:06:02,29.6012,19.4994,29.5631,11.0998,13.6736,18.8814,4.9015,0.0000,0.0000,3.8233
3945,Big Game,3,2/25/2022,N,Forward,0:12:59,152.0576,95.9734,151.5712,61.9070,59.6305,101.4661,11.7030,0.0000,0.0653,3.0949
3945,Sled Pushes,4,2/25/2022,N,Forward,0:40:48,535.5018,343.3121,534.1035,205.4627,227.5803,353.4930,13.1136,0.0000,0.0000,4.8697
5957,Session,0,2/25/2022,N,Forward,0:10:14,33.7201,19.8563,24.7587,10.7593,14.3717,23.6827,3.2905,0.1051,0.8771,2.7045
5957,Warm Up,1,2/25/2022,N,Forward,1:06:05,328.3458,185.5977,127.7449,111.2039,125.0480,241.2746,4.9668,0.0898,26.3411,4.2166
5957,Patterns,2,2/25/2022,N,Forward,0:13:28,64.2693,37.1144,41.8919,21.7825,25.4541,46.2878,4.7714,0.1024,3.0674,2.5627
5957,Big Game,3,2/25/2022,N,Forward,0:18:41,123.5903,68.5092,45.0265,40.5362,46.8657,92.0210,6.6136,0.0734,11.9250,1.8555
5957,Sled Pushes,4,2/25/2022,N,Forward,0:23:42,128.9040,72.3584,31.3267,44.4348,47.5363,95.4607,5.4383,0.1076,10.9644,4.2166
7935,Session,0,2/25/2022,N,Centre Back,1:31:00,661.0279,404.3178,227.5821,251.3119,262.8555,453.3424,7.2618,0.1129,39.9032,5.9880
7935,Warm Up,1,2/25/2022,N,Centre Back,0:16:43,100.4320,63.0349,46.5330,38.3005,41.9453,67.1100,6.0021,0.1233,3.0248,4.4990
7935,Patterns,2,2/25/2022,N,Centre Back,0:30:24,191.4019,117.9433,77.9319,73.2652,76.7864,130.5490,6.2959,0.1092,9.3335,4.9306
7935,Big Game,3,2/25/2022,N,Centre Back,0:23:44,186.5487,113.8518,53.4039,70.7134,73.9393,128.3010,7.8569,0.1130,15.3418,5.4601
7935,Sled Pushes,4,2/25/2022,N,Centre Back,0:20:09,182.6453,109.4877,49.7134,69.0329,70.1845,127.3824,9.0639,0.1118,12.2030,5.9880
